loc_x,loc_y,minutes_remaining,shot_distance,shot_made_flag,shot_id
-5,89,6,8,,19223
147,121,5,19,1,19224
-139,19,4,14,0,19225
187,165,1,24,0,19226
31,115,0,11,0,19227
17,44,0,4,0,19228
-49,64,4,8,1,19229
-194,17,9,19,1,19230
0,7,8,0,1,19231
-198,167,7,25,1,19232
-139,102,7,17,0,19233
17,17,5,2,0,19234
187,195,4,27,0,19235
103,159,4,18,0,19236
-133,119,0,17,0,19237
132,20,0,13,0,19238
147,91,3,17,0,19239
-146,217,1,26,,19240
-193,19,1,19,1,19241
-188,17,0,18,1,19242
113,149,11,18,1,19243
-133,170,9,21,1,19244
192,47,8,19,0,19245
-19,9,7,2,,19246
0,94,5,9,1,19247
-198,12,4,19,0,19248
144,78,2,16,0,19249
-112,12,1,11,0,19250
127,82,0,15,1,19251
-190,31,4,19,1,19252
67,20,0,6,0,19253
59,242,10,24,0,19254
42,78,9,8,0,19255
-131,85,8,15,0,19256
151,157,4,21,0,19257
73,74,1,10,0,19258
78,80,0,11,0,19259
-133,6,8,13,0,19260
-54,160,7,16,1,19261
-229,6,6,22,1,19262
-130,145,5,19,0,19263
103,230,5,25,0,19264
100,34,3,10,0,19265
100,12,1,10,0,19266
75,190,0,20,0,19267
-23,170,4,17,0,19268
196,146,2,24,,19269
28,53,1,5,0,19270
-153,206,0,25,0,19271
-111,148,0,18,0,19272
70,241,4,25,0,19273
162,194,0,25,0,19274
23,47,10,5,,19275
-15,63,9,6,0,19276
-149,209,8,25,0,19277
129,78,6,15,0,19278
-180,0,4,18,0,19279
91,86,1,12,0,19280
127,216,0,25,0,19281
162,192,0,25,0,19282
-103,135,7,16,1,19283
-112,115,6,16,0,19284
50,26,6,5,1,19285
122,121,5,17,0,19286
-142,118,5,18,,19287
-161,197,0,25,1,19288
115,121,11,16,1,19289
65,96,11,11,1,19290
1,104,10,10,0,19291
-48,48,8,6,1,19292
-65,45,8,7,0,19293
45,156,5,16,1,19294
-93,25,4,9,0,19295
36,-11,2,3,1,19296
-57,195,2,20,1,19297
129,145,1,19,,19298
133,149,0,19,0,19299
43,131,4,13,0,19300
21,0,3,2,1,19301
56,99,2,11,1,19302
-160,82,0,17,,19303
-108,104,10,14,0,19304
10,36,8,3,1,19305
-8,-3,7,0,1,19306
0,217,7,21,1,19307
144,14,4,14,0,19308
21,162,3,16,1,19309
42,173,2,17,0,19310
-24,261,2,26,1,19311
159,9,7,15,0,19312
51,80,4,9,,19313
239,3,4,23,1,19314
91,159,3,18,0,19315
-224,110,1,24,1,19316
-190,78,11,20,1,19317
21,19,10,2,1,19318
-187,-6,6,18,1,19319
-157,230,3,27,0,19320
162,203,1,25,0,19321
103,83,4,13,1,19322
-120,78,3,14,0,19323
-190,178,1,26,1,19324
170,214,0,27,,19325
100,233,10,25,,19326
54,115,8,12,1,19327
1,160,4,16,,19328
114,162,1,19,1,19329
-48,208,0,21,,19330
-141,172,1,22,1,19331
-59,252,0,25,1,19332
54,121,11,13,0,19333
42,101,11,10,0,19334
45,67,9,8,0,19335
-131,7,6,13,1,19336
-35,19,5,3,1,19337
20,203,4,20,1,19338
-232,19,3,23,1,19339
99,86,1,13,,19340
-2,101,0,10,1,19341
144,71,0,16,,19342
151,97,1,17,,19343
94,94,11,13,,19344
-174,1,9,17,1,19345
-56,80,5,9,0,19346
-64,258,3,26,1,19347
7,15,2,1,1,19348
-119,225,6,25,0,19349
165,0,3,16,1,19350
-213,41,0,21,1,19351
-37,209,11,21,0,19352
1,23,10,2,1,19353
1,25,5,2,1,19354
-105,140,4,17,0,19355
-46,148,3,15,0,19356
-120,146,1,18,0,19357
-35,9,0,3,1,19358
198,-2,0,19,0,19359
-2,30,5,3,1,19360
-18,22,3,2,1,19361
7,19,1,2,0,19362
-141,230,0,26,,19363
-111,89,10,14,,19364
-147,17,5,14,0,19365
-123,97,4,15,0,19366
70,113,2,13,0,19367
-196,160,1,25,0,19368
6,17,0,1,1,19369
-237,-19,0,23,0,19370
-174,214,0,27,,19371
18,11,11,2,1,19372
-142,198,10,24,0,19373
105,9,2,10,0,19374
151,25,0,15,1,19375
-64,91,4,11,,19376
-204,154,0,25,,19377
92,58,11,10,1,19378
-240,-5,9,24,1,19379
-116,22,7,11,1,19380
-11,149,6,14,,19381
146,113,3,18,0,19382
165,3,1,16,1,19383
21,4,11,2,,19384
13,11,10,1,1,19385
147,71,3,16,0,19386
95,198,2,21,0,19387
-57,33,0,6,0,19388
13,53,6,5,1,19389
16,22,5,2,,19390
-34,20,8,3,0,19391
-202,-13,8,20,0,19392
-161,96,6,18,0,19393
-24,28,5,3,0,19394
83,186,4,20,0,19395
-116,-16,3,11,0,19396
77,31,2,8,1,19397
-123,206,4,23,0,19398
13,82,3,8,1,19399
-70,231,1,24,1,19400
-92,247,0,26,1,19401
56,186,0,19,,19402
133,162,3,20,1,19403
-23,146,2,14,0,19404
132,123,1,18,,19405
102,94,0,13,0,19406
99,110,1,14,1,19407
-194,-21,1,19,0,19408
144,67,0,15,,19409
-8,19,9,2,1,19410
7,124,7,12,0,19411
17,17,7,2,1,19412
51,26,6,5,1,19413
-149,4,5,14,1,19414
7,33,2,3,1,19415
-27,25,10,3,1,19416
72,213,8,22,1,19417
65,83,8,10,,19418
-37,9,5,3,1,19419
-32,55,2,6,0,19420
23,131,8,13,0,19421
116,173,6,20,1,19422
23,3,1,2,1,19423
94,227,11,24,0,19424
2,7,7,0,1,19425
-2,0,6,0,1,19426
-223,94,7,24,1,19427
184,160,5,24,1,19428
-10,0,5,1,,19429
195,153,1,24,1,19430
1,12,0,1,0,19431
223,39,0,22,0,19432
97,143,10,17,0,19433
136,203,5,24,1,19434
81,241,4,25,0,19435
47,7,2,4,0,19436
37,4,7,3,1,19437
-190,179,6,26,0,19438
-38,9,6,3,0,19439
23,1,5,2,1,19440
-11,258,4,25,0,19441
10,4,1,1,0,19442
9,3,1,0,1,19443
-19,6,10,1,1,19444
-10,19,9,2,0,19445
91,4,5,9,,19446
83,3,5,8,0,19447
-30,19,2,3,0,19448
9,276,1,27,1,19449
-7,11,0,1,1,19450
81,119,5,14,0,19451
28,15,5,3,0,19452
0,26,4,2,0,19453
-2,23,9,2,1,19454
113,222,8,24,0,19455
-27,112,7,11,1,19456
-86,184,4,20,1,19457
56,64,2,8,,19458
-7,33,11,3,1,19459
-120,99,10,15,,19460
13,112,10,11,1,19461
26,26,8,3,,19462
237,126,6,26,1,19463
141,0,4,14,1,19464
72,214,3,22,,19465
-8,23,2,2,1,19466
17,-2,9,1,1,19467
0,127,5,12,0,19468
181,184,1,25,1,19469
234,-3,0,23,1,19470
4,266,5,26,0,19471
-23,3,2,2,,19472
-15,0,0,1,1,19473
-23,3,10,2,0,19474
-209,160,9,26,1,19475
-180,208,8,27,0,19476
-152,195,4,24,0,19477
-38,17,4,4,0,19478
23,0,3,2,1,19479
217,-3,1,21,,19480
0,250,10,25,0,19481
-48,116,9,12,0,19482
34,14,6,3,1,19483
1,146,4,14,1,19484
-34,19,2,3,0,19485
17,19,1,2,0,19486
-32,1,5,3,1,19487
-177,160,3,23,0,19488
-11,52,2,5,0,19489
20,7,1,2,1,19490
-32,53,0,6,1,19491
-228,15,0,22,0,19492
6,4,0,0,1,19493
-2,86,11,8,1,19494
209,121,3,24,0,19495
20,6,9,2,0,19496
10,9,7,1,1,19497
144,85,6,16,0,19498
13,22,5,2,1,19499
94,242,4,25,1,19500
86,80,2,11,1,19501
-138,137,0,19,0,19502
-21,4,8,2,,19503
-16,33,8,3,1,19504
-19,12,6,2,0,19505
7,15,5,1,1,19506
95,-22,4,9,,19507
231,0,8,23,1,19508
-4,12,6,1,1,19509
-5,258,6,25,0,19510
28,9,5,2,0,19511
-123,224,11,25,0,19512
6,53,8,5,0,19513
-7,3,8,0,0,19514
189,3,3,18,1,19515
2,217,1,21,1,19516
4,257,0,25,,19517
58,17,7,6,0,19518
15,0,5,1,1,19519
12,201,4,20,0,19520
-229,58,2,23,1,19521
-5,4,1,0,1,19522
28,1,0,2,0,19523
-239,0,9,23,0,19524
99,156,8,18,0,19525
-194,184,6,26,1,19526
23,48,11,5,1,19527
203,77,5,21,1,19528
-112,151,5,18,1,19529
89,247,3,26,1,19530
0,257,3,25,0,19531
-34,44,7,5,0,19532
-21,135,3,13,,19533
13,7,3,1,1,19534
-144,124,2,19,0,19535
-138,93,2,16,1,19536
-49,11,1,5,,19537
149,211,10,25,0,19538
20,19,9,2,1,19539
43,63,8,7,1,19540
-183,121,4,21,,19541
-122,89,3,15,0,19542
152,208,8,25,1,19543
111,170,6,20,1,19544
24,23,4,3,0,19545
-56,220,11,22,0,19546
36,0,10,3,0,19547
222,116,9,25,1,19548
-116,75,9,13,0,19549
-98,37,3,10,1,19550
1,22,2,2,1,19551
-56,181,7,18,0,19552
-248,37,6,25,0,19553
-16,1,5,1,0,19554
177,220,5,28,0,19555
-100,67,3,12,1,19556
-13,3,3,1,1,19557
174,9,1,17,1,19558
-174,236,0,29,0,19559
2,135,11,13,0,19560
18,33,9,3,1,19561
-5,194,8,19,0,19562
102,0,2,10,,19563
-10,34,1,3,1,19564
-8,-2,0,0,1,19565
-13,1,5,1,,19566
-193,85,4,21,0,19567
4,11,3,1,,19568
-237,104,2,25,0,19569
151,220,10,26,0,19570
47,63,8,7,0,19571
-24,6,5,2,1,19572
-160,93,3,18,1,19573
-40,113,3,11,1,19574
17,41,2,4,1,19575
88,200,1,21,,19576
43,192,3,19,0,19577
-59,186,9,19,0,19578
72,268,9,27,1,19579
89,260,8,27,0,19580
15,23,6,2,1,19581
215,1,5,21,1,19582
-164,3,5,16,0,19583
21,56,3,5,0,19584
72,11,7,7,1,19585
65,82,3,10,0,19586
15,9,3,1,1,19587
20,172,6,17,1,19588
61,170,5,18,1,19589
39,249,3,25,1,19590
160,162,2,22,,19591
206,36,1,20,1,19592
-228,6,0,22,0,19593
-114,224,2,25,0,19594
62,172,5,18,1,19595
228,0,2,22,0,19596
12,14,0,1,,19597
-198,97,7,22,0,19598
-79,101,7,12,0,19599
86,23,1,8,1,19600
116,135,1,17,0,19601
-106,107,0,15,0,19602
29,249,11,25,0,19603
146,77,10,16,1,19604
-120,47,6,12,0,19605
26,6,5,2,0,19606
-34,110,5,11,1,19607
-157,187,9,24,1,19608
53,242,8,24,1,19609
2,252,8,25,0,19610
28,78,7,8,1,19611
77,242,3,25,0,19612
9,3,3,0,1,19613
6,63,9,6,0,19614
-235,53,2,24,1,19615
198,153,1,25,1,19616
144,198,1,24,1,19617
136,102,0,17,0,19618
62,45,5,7,,19619
12,263,4,26,0,19620
32,22,3,3,1,19621
18,9,1,2,,19622
-141,137,10,19,,19623
-226,14,7,22,,19624
-133,176,3,22,0,19625
89,12,0,8,0,19626
-150,137,5,20,,19627
42,28,4,5,0,19628
-80,98,4,12,,19629
-198,173,2,26,1,19630
-179,184,1,25,0,19631
0,1,0,0,1,19632
-101,178,11,20,,19633
-27,47,9,5,0,19634
-59,22,6,6,0,19635
-146,115,5,18,0,19636
-138,75,0,15,0,19637
-158,198,6,25,1,19638
166,225,5,27,,19639
166,187,4,25,0,19640
-237,41,4,24,,19641
59,39,3,7,0,19642
141,110,1,17,,19643
54,116,1,12,0,19644
-46,244,0,24,0,19645
124,131,10,18,0,19646
-30,197,10,19,1,19647
23,0,9,2,0,19648
67,34,8,7,,19649
-89,105,7,13,0,19650
24,12,5,2,1,19651
13,15,4,1,,19652
13,12,3,1,1,19653
-111,183,0,21,0,19654
-15,257,0,25,1,19655
192,154,8,24,0,19656
209,140,10,25,,19657
170,194,10,25,0,19658
-2,80,7,8,1,19659
-21,12,5,2,,19660
-24,260,1,26,1,19661
138,78,0,15,1,19662
-122,129,0,17,0,19663
135,213,6,25,0,19664
64,101,6,11,0,19665
-130,142,5,19,0,19666
40,58,4,7,0,19667
-4,8,3,0,,19668
36,52,2,6,0,19669
-79,86,1,11,0,19670
179,263,0,31,0,19671
73,66,7,9,0,19672
-10,22,3,2,1,19673
-8,6,3,1,1,19674
-32,48,1,5,0,19675
-152,198,0,24,1,19676
-147,205,0,25,0,19677
81,146,7,16,,19678
124,219,7,25,1,19679
-160,209,6,26,0,19680
75,97,5,12,0,19681
-179,178,5,25,0,19682
-24,1,2,2,1,19683
209,127,0,24,1,19684
92,192,4,21,1,19685
-2,66,2,6,,19686
0,22,0,2,0,19687
-133,266,7,29,0,19688
-67,99,2,11,1,19689
-141,238,1,27,,19690
24,162,1,16,1,19691
-120,99,0,15,1,19692
97,105,10,14,0,19693
32,165,9,16,,19694
-171,11,9,17,,19695
9,25,8,2,0,19696
-133,239,8,27,0,19697
201,-6,5,20,0,19698
-161,-3,5,16,0,19699
-139,219,5,25,0,19700
65,56,5,8,0,19701
6,48,4,4,,19702
0,30,4,3,0,19703
17,41,3,4,1,19704
62,107,0,12,1,19705
-59,265,0,27,0,19706
28,-2,5,2,1,19707
1,61,3,6,1,19708
-11,3,2,1,0,19709
-60,121,2,13,1,19710
4,39,1,3,0,19711
-7,1,0,0,,19712
-34,17,9,3,0,19713
-15,0,8,1,0,19714
92,179,5,20,1,19715
50,11,4,5,0,19716
0,126,3,12,1,19717
-29,176,3,17,0,19718
-8,37,0,3,0,19719
0,26,5,2,,19720
59,121,4,13,0,19721
18,0,2,1,1,19722
0,-2,1,0,1,19723
103,97,1,14,0,19724
42,15,0,4,0,19725
132,0,0,13,1,19726
-122,184,11,22,1,19727
37,7,11,3,0,19728
-79,235,10,24,0,19729
-98,-43,10,10,0,19730
15,124,5,12,1,19731
-56,48,5,7,0,19732
-3,43,5,4,1,19733
-45,64,4,7,1,19734
159,129,3,20,,19735
-48,228,2,23,0,19736
201,145,0,24,0,19737
95,26,4,9,0,19738
212,113,3,24,,19739
20,15,3,2,,19740
-232,47,3,23,0,19741
99,30,1,10,1,19742
187,175,0,25,,19743
-24,0,0,2,0,19744
42,94,8,10,1,19745
-235,-6,5,23,0,19746
-21,17,3,2,0,19747
0,48,3,4,1,19748
152,195,1,24,0,19749
114,0,0,11,,19750
119,140,5,18,1,19751
118,159,4,19,,19752
36,28,3,4,1,19753
65,195,1,20,,19754
48,12,0,4,0,19755
-105,249,0,27,1,19756
154,224,0,27,0,19757
-179,116,11,21,0,19758
-7,78,8,7,0,19759
92,77,5,11,1,19760
-18,6,4,1,0,19761
15,3,2,1,,19762
-7,-5,0,0,1,19763
1,1,5,0,1,19764
225,47,2,22,0,19765
10,33,1,3,1,19766
1,1,9,0,1,19767
-5,0,8,0,1,19768
83,33,7,8,0,19769
218,142,5,26,,19770
100,154,0,18,1,19771
75,17,5,7,1,19772
173,173,4,24,1,19773
155,183,3,23,0,19774
-142,4,10,14,,19775
-168,179,9,24,1,19776
-130,197,4,23,,19777
29,50,3,5,0,19778
-7,15,1,1,0,19779
73,58,6,9,1,19780
217,9,5,21,0,19781
-201,142,4,24,,19782
20,-2,0,2,,19783
18,-2,9,1,1,19784
-82,36,7,8,1,19785
86,162,5,18,,19786
198,123,4,23,0,19787
-2,28,3,2,1,19788
-190,154,2,24,1,19789
1,126,2,12,0,19790
-2,235,11,23,0,19791
-26,33,7,4,1,19792
144,198,5,24,0,19793
15,-5,4,1,1,19794
152,80,3,17,0,19795
-60,52,2,7,0,19796
-73,121,1,14,0,19797
-229,1,0,22,1,19798
26,0,9,2,0,19799
223,129,9,25,1,19800
-65,127,7,14,0,19801
-150,198,4,24,0,19802
-105,36,4,11,1,19803
0,42,1,4,0,19804
-174,48,0,18,,19805
31,26,0,4,0,19806
70,156,4,17,0,19807
31,0,3,3,,19808
45,190,11,19,1,19809
45,91,9,10,0,19810
234,82,9,24,1,19811
220,137,7,25,0,19812
241,94,5,25,1,19813
54,25,3,5,1,19814
-92,132,2,16,0,19815
-136,216,11,25,1,19816
173,3,7,17,0,19817
-199,220,7,29,0,19818
18,82,7,8,,19819
-133,91,6,16,0,19820
-232,101,0,25,,19821
-5,271,0,27,0,19822
127,33,11,13,1,19823
36,108,8,11,1,19824
171,45,4,17,1,19825
94,156,3,18,0,19826
114,67,3,13,,19827
-108,22,1,11,1,19828
6,-5,5,0,1,19829
-98,80,3,12,,19830
154,55,2,16,1,19831
-108,77,1,13,,19832
-112,85,10,14,,19833
92,235,9,25,,19834
99,64,7,11,0,19835
239,97,6,25,0,19836
26,55,6,6,1,19837
28,48,5,5,1,19838
-139,47,1,14,1,19839
-146,-25,0,14,1,19840
-119,216,11,24,1,19841
59,44,10,7,0,19842
-136,135,8,19,,19843
-185,203,5,27,,19844
152,209,4,25,0,19845
231,104,2,25,,19846
-215,110,0,24,,19847
-242,19,0,24,1,19848
-174,192,0,25,0,19849
6,9,0,1,,19850
-10,260,9,26,,19851
13,252,7,25,1,19852
-100,80,7,12,1,19853
177,178,3,25,1,19854
162,200,2,25,0,19855
56,178,2,18,0,19856
28,17,1,3,0,19857
217,170,7,27,0,19858
-13,-8,4,1,0,19859
-73,238,1,24,0,19860
37,12,0,3,,19861
48,178,11,18,0,19862
122,23,8,12,0,19863
73,170,4,18,1,19864
-166,178,2,24,0,19865
-5,108,0,10,1,19866
88,236,0,25,1,19867
13,-5,10,1,1,19868
-30,17,9,3,0,19869
-229,-35,4,23,1,19870
-54,255,3,26,0,19871
28,23,1,3,1,19872
-7,1,0,0,,19873
122,227,0,25,0,19874
230,15,10,23,0,19875
-185,154,9,24,0,19876
23,66,8,6,0,19877
234,56,8,24,,19878
209,-33,4,21,0,19879
2,-8,4,0,1,19880
21,99,3,10,1,19881
-54,123,2,13,0,19882
170,194,2,25,0,19883
73,80,0,10,1,19884
233,-22,3,23,0,19885
171,101,11,19,,19886
196,-28,8,19,0,19887
162,112,7,19,0,19888
-70,-10,6,7,0,19889
230,-5,5,23,0,19890
-101,107,4,14,1,19891
154,75,3,17,,19892
163,-44,2,16,0,19893
9,-13,2,1,1,19894
-136,69,9,15,0,19895
78,3,9,7,0,19896
26,186,9,18,0,19897
17,85,8,8,1,19898
143,205,5,24,0,19899
95,249,2,26,0,19900
-180,104,1,20,,19901
-4,3,1,0,,19902
143,93,0,17,0,19903
-209,-40,11,21,1,19904
-34,3,9,3,0,19905
47,32,7,5,0,19906
207,135,5,24,1,19907
26,168,4,17,1,19908
-239,-5,2,23,0,19909
-64,-21,1,6,1,19910
72,172,5,18,1,19911
1,31,2,3,1,19912
1,-8,1,0,1,19913
80,126,0,14,0,19914
-16,63,9,6,0,19915
0,85,8,8,0,19916
-98,153,7,18,1,19917
230,-33,0,23,0,19918
17,9,0,1,1,19919
61,45,10,7,,19920
-134,217,9,25,,19921
-199,-13,8,19,,19922
234,48,4,23,0,19923
-136,216,3,25,1,19924
127,129,8,18,0,19925
220,105,7,24,1,19926
23,9,6,2,1,19927
7,15,6,1,1,19928
-4,9,2,0,,19929
47,75,0,8,0,19930
17,14,5,2,1,19931
-7,9,3,1,,19932
17,6,1,1,0,19933
50,168,0,17,1,19934
196,162,11,25,,19935
129,153,5,20,,19936
119,225,2,25,0,19937
-34,175,1,17,0,19938
-185,170,10,25,0,19939
18,11,9,2,1,19940
-30,85,6,9,0,19941
-229,0,5,22,1,19942
211,26,4,21,0,19943
39,129,3,13,0,19944
141,50,2,14,0,19945
18,4,1,1,,19946
80,167,0,18,1,19947
198,56,0,20,0,19948
125,170,10,21,0,19949
7,-3,10,0,,19950
17,23,8,2,0,19951
143,55,6,15,,19952
-15,17,6,2,0,19953
-177,190,2,25,0,19954
13,11,1,1,,19955
-67,22,1,7,1,19956
24,56,0,6,0,19957
37,48,0,6,0,19958
43,72,6,8,0,19959
70,132,5,14,1,19960
195,178,4,26,1,19961
-166,15,2,16,0,19962
222,132,1,25,0,19963
6,86,1,8,0,19964
18,17,0,2,0,19965
-136,17,11,13,1,19966
2,119,11,11,0,19967
-37,118,8,12,1,19968
-56,209,7,21,0,19969
18,1,6,1,1,19970
9,12,5,1,0,19971
-109,138,4,17,0,19972
15,11,2,1,0,19973
-4,11,2,1,1,19974
-180,198,2,26,0,19975
37,71,1,8,,19976
2,19,1,1,1,19977
15,6,6,1,1,19978
203,176,6,26,0,19979
-169,183,4,24,1,19980
154,219,2,26,0,19981
147,131,1,19,1,19982
165,75,0,18,,19983
138,140,3,19,1,19984
-78,165,2,18,0,19985
155,148,2,21,1,19986
-196,160,1,25,,19987
-125,6,1,12,1,19988
-133,101,0,16,0,19989
0,269,10,26,0,19990
21,3,9,2,,19991
-201,75,6,21,1,19992
-164,39,4,16,1,19993
-2,3,3,0,1,19994
152,126,3,19,0,19995
-147,11,1,14,,19996
-5,12,1,1,1,19997
163,108,0,19,0,19998
4,15,0,1,1,19999
12,86,4,8,1,20000
-100,189,7,21,0,20001
174,195,4,26,1,20002
121,149,3,19,0,20003
136,-10,3,13,1,20004
78,37,2,8,1,20005
179,192,0,26,0,20006
20,0,0,2,,20007
-237,83,11,25,0,20008
-67,149,10,16,1,20009
77,168,7,18,1,20010
-15,0,7,1,1,20011
193,75,5,20,0,20012
230,-11,2,23,0,20013
-27,78,11,8,1,20014
207,132,4,24,,20015
-46,61,1,7,0,20016
196,160,1,25,0,20017
8,9,0,1,0,20018
179,197,7,26,,20019
174,172,6,24,0,20020
-11,9,4,1,0,20021
-153,67,2,16,1,20022
17,159,2,15,,20023
-226,30,0,22,0,20024
9,-5,11,1,1,20025
-29,175,10,17,1,20026
-202,41,9,20,1,20027
-194,22,8,19,0,20028
-152,67,8,16,0,20029
170,4,4,17,0,20030
51,246,2,25,1,20031
-26,206,1,20,1,20032
-223,74,0,23,0,20033
67,159,9,17,,20034
-13,7,6,1,0,20035
209,148,6,25,,20036
193,154,0,24,1,20037
-45,208,10,21,,20038
192,148,8,24,,20039
181,83,8,19,,20040
29,4,6,2,1,20041
29,6,6,2,1,20042
152,198,5,24,1,20043
215,121,4,24,0,20044
-8,6,2,1,,20045
-133,3,1,13,,20046
83,60,0,10,0,20047
70,183,10,19,,20048
7,11,9,1,1,20049
0,14,7,1,1,20050
151,198,7,24,0,20051
64,164,6,17,0,20052
15,250,3,25,0,20053
12,9,2,1,1,20054
92,239,0,25,0,20055
124,-16,11,12,0,20056
15,0,10,1,1,20057
105,217,9,24,0,20058
-4,11,4,1,1,20059
0,19,3,1,,20060
0,4,2,0,1,20061
129,66,0,14,1,20062
-19,-5,0,1,1,20063
155,184,5,24,0,20064
7,60,4,6,1,20065
0,34,3,3,1,20066
75,77,1,10,1,20067
203,124,0,23,,20068
118,165,10,20,0,20069
-5,135,7,13,1,20070
9,167,6,16,0,20071
-150,26,5,15,0,20072
-209,75,3,22,0,20073
0,6,1,0,,20074
6,31,0,3,0,20075
154,1,0,15,0,20076
-64,20,9,6,0,20077
-19,1,6,1,1,20078
78,44,5,8,1,20079
111,217,3,24,0,20080
-16,34,2,3,1,20081
61,61,2,8,0,20082
-111,233,1,25,1,20083
84,260,0,27,0,20084
207,28,6,20,0,20085
170,118,5,20,0,20086
10,28,5,2,1,20087
62,80,3,10,0,20088
77,116,2,13,1,20089
100,175,1,20,1,20090
132,131,0,18,0,20091
9,14,3,1,1,20092
86,238,3,25,1,20093
-101,263,1,28,0,20094
189,-11,11,18,1,20095
-138,26,6,14,1,20096
163,208,5,26,0,20097
-2,44,4,4,1,20098
113,146,0,18,1,20099
70,178,11,19,1,20100
192,211,10,28,0,20101
-103,74,9,12,1,20102
0,28,7,2,1,20103
206,9,6,20,1,20104
106,200,6,22,0,20105
21,225,1,22,1,20106
-109,257,0,27,0,20107
-7,25,0,2,1,20108
-54,277,0,28,0,20109
12,19,4,2,0,20110
149,56,2,15,,20111
15,48,1,5,0,20112
-40,127,0,13,1,20113
1,134,4,13,0,20114
-196,12,1,19,1,20115
119,213,9,24,1,20116
-177,205,7,27,,20117
17,12,7,2,0,20118
-21,-6,7,2,1,20119
-4,33,6,3,0,20120
0,45,5,4,0,20121
-138,216,4,25,0,20122
0,15,3,1,0,20123
-97,249,9,26,0,20124
228,-14,7,22,,20125
1,17,7,1,1,20126
-133,-24,6,13,1,20127
-16,19,5,2,1,20128
4,105,3,10,,20129
-11,44,2,4,0,20130
-101,48,2,11,1,20131
67,131,1,14,0,20132
-218,123,0,25,1,20133
-242,-8,0,24,,20134
51,249,0,25,,20135
-89,105,10,13,1,20136
-55,93,8,10,0,20137
4,35,8,3,0,20138
-177,108,5,20,,20139
-16,4,4,1,0,20140
-11,-1,4,1,1,20141
12,11,1,1,,20142
-155,127,7,20,0,20143
2,206,5,20,1,20144
26,203,4,20,1,20145
-93,227,2,24,0,20146
187,75,2,20,,20147
174,175,0,24,1,20148
-158,199,3,25,0,20149
37,250,11,25,1,20150
-215,151,11,26,0,20151
64,17,9,6,0,20152
-235,61,8,24,0,20153
12,12,6,1,,20154
-144,213,6,25,0,20155
-5,186,4,18,0,20156
130,231,2,26,,20157
187,173,11,25,0,20158
62,-10,11,6,0,20159
58,26,9,6,0,20160
7,200,3,20,0,20161
17,7,1,1,1,20162
80,-6,1,8,1,20163
105,113,10,15,0,20164
12,131,9,13,0,20165
-120,156,7,19,0,20166
6,12,7,1,1,20167
-7,-3,6,0,0,20168
47,313,5,31,,20169
190,170,5,25,1,20170
6,4,4,0,1,20171
-190,151,3,24,0,20172
-123,105,3,16,0,20173
6,45,1,4,1,20174
113,192,0,22,1,20175
-4,250,0,25,0,20176
138,131,8,19,0,20177
-67,197,4,20,1,20178
-142,225,3,26,,20179
166,190,0,25,0,20180
193,160,0,25,0,20181
-139,209,9,25,0,20182
136,74,7,15,1,20183
151,217,3,26,0,20184
-123,14,1,12,1,20185
116,179,0,21,0,20186
1,6,0,0,1,20187
-161,200,4,25,0,20188
7,-3,4,0,1,20189
-23,124,3,12,1,20190
17,6,1,1,0,20191
106,78,10,13,0,20192
2,7,10,0,0,20193
-30,60,9,6,0,20194
31,33,5,4,0,20195
-15,4,3,1,0,20196
84,239,3,25,1,20197
200,33,1,20,0,20198
114,228,0,25,1,20199
201,159,0,25,0,20200
182,176,8,25,0,20201
-10,121,8,12,,20202
-188,192,6,26,0,20203
7,63,5,6,1,20204
13,9,8,1,1,20205
61,140,6,15,1,20206
12,22,5,2,,20207
75,247,0,25,1,20208
181,112,0,21,0,20209
-2,14,0,1,1,20210
-98,250,11,26,0,20211
18,151,11,15,0,20212
64,165,6,17,0,20213
-5,19,4,1,1,20214
59,124,3,13,,20215
7,11,3,1,,20216
9,-8,9,1,,20217
17,-6,7,1,,20218
-147,6,6,14,,20219
-127,181,10,22,0,20220
18,41,7,4,0,20221
-5,-11,4,1,1,20222
-196,52,1,20,1,20223
179,42,1,18,1,20224
-8,82,1,8,1,20225
223,3,10,22,,20226
4,-10,8,1,0,20227
-8,3,3,0,0,20228
138,135,2,19,0,20229
-246,97,1,26,0,20230
99,173,0,19,1,20231
231,-10,6,23,1,20232
152,-5,5,15,1,20233
-4,268,4,26,1,20234
-24,274,3,27,0,20235
106,228,11,25,,20236
-19,8,7,2,0,20237
23,34,4,4,1,20238
-234,146,2,27,,20239
-171,236,0,29,0,20240
-158,15,6,15,0,20241
176,26,5,17,1,20242
-202,63,4,21,0,20243
149,14,3,14,0,20244
-82,4,9,8,0,20245
70,246,8,25,,20246
10,36,7,3,,20247
-7,194,6,19,0,20248
189,172,2,25,0,20249
39,115,1,12,0,20250
-82,107,0,13,0,20251
-10,30,10,3,0,20252
88,88,9,12,,20253
-57,244,8,25,1,20254
-134,242,7,27,,20255
152,148,6,21,1,20256
-5,220,5,22,0,20257
-158,123,5,20,0,20258
151,222,2,26,1,20259
-224,146,0,26,0,20260
50,55,11,7,0,20261
-87,99,9,13,0,20262
170,9,6,17,0,20263
168,189,5,25,0,20264
18,1,4,1,0,20265
-57,131,2,14,0,20266
-18,4,2,1,1,20267
-226,-2,0,22,,20268
-224,31,6,22,0,20269
12,4,4,1,,20270
